"","Description","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1644","PGBD5",-0.786306322948301,0.730196729539251,-1.5102244909478,0.133090497820811,0.577766569931319,-4.66111912536824
"16757","UQCRBP1",0.668540922575195,-2.01180115706542,1.51022272634835,0.133090947651267,0.577766569931319,-4.45048837231277
"11493","NRDE2",-0.217147957148188,3.7961063107642,-1.51013599099587,0.133113059631748,0.577766569931319,-5.14118522752933
"5145","TAF7",0.262881633828889,7.36834803286815,1.51010215971978,0.133121685227052,0.577766569931319,-5.32161303212765
"6484","URGCP",-0.215696940879415,5.96176684487946,-1.50984632261062,0.133186927400941,0.577766569931319,-5.31471746620853
"15396","SDCBP2-AS1",0.491561429275131,0.459211853900608,1.50974572417285,0.13321258830782,0.577766569931319,-4.60014376374212
"6752","AP4M1",-0.197937720494004,4.22761870275728,-1.50957729036012,0.133255561488644,0.577766569931319,-5.20956927224259
"3941","TMEM129",0.268099813578614,5.90739767127961,1.50952421178386,0.133269105879847,0.577766569931319,-5.31537679309783
"15605","BLCAP",0.266658451611106,7.03727805982538,1.50948648244665,0.133278734164376,0.577766569931319,-5.32290422971436
"11243","HNRNPUP1",-0.708043721778787,-3.12216005376441,-1.50944160946174,0.133290186169856,0.577766569931319,-4.41568464057231
"3082","AZI2",0.245634512917942,4.36935640720456,1.50939745321502,0.133301456007908,0.577766569931319,-5.26722268479545
"2839","AC097662.2",0.58658312411942,-0.986698063582492,1.50926247697449,0.133335910120674,0.577766569931319,-4.51359802561095
"1311","PFN1P1",0.731783482762916,-2.37941189864126,1.50921863753407,0.13334710209892,0.577766569931319,-4.43694522701981
"6964","AC009245.3",-0.41453752569723,0.0149259867606437,-1.50889841439015,0.13342887565412,0.577766569931319,-4.56137343649323
"11471","DIO2",0.958564148271597,-0.0377676356090523,1.50880518483727,0.133452690517782,0.577766569931319,-4.77374303412383
"12698","CIAPIN1",0.17486629114474,5.08420835306238,1.50876529548891,0.133462880998894,0.577766569931319,-5.3045691443415
"4204","ANXA3",-0.590766089901115,3.62928605790483,-1.5087447283325,0.133468135501825,0.577766569931319,-5.13762190048972
"5847","GPR116",0.379237871111886,5.91135261158407,1.50873741572891,0.133470003766819,0.577766569931319,-5.35233816015899
"2830","WDFY1",0.185132655572737,5.99222094906993,1.50872749349759,0.13347253878683,0.577766569931319,-5.33419484399073
"10671","RBM19",-0.175221938702004,5.17307320582866,-1.50862404098164,0.133498971998458,0.577766569931319,-5.30201690516514
"10130","C2CD5",0.174090600993113,5.41800951913336,1.50837432934464,0.133562792818571,0.577766569931319,-5.31898283268741
"9214","ABTB2",-0.50628391525897,3.0648958326596,-1.50833138599517,0.133573770599733,0.577766569931319,-4.99908179145509
"1645","COG2",-0.253264867569813,5.8028251644769,-1.50830758545447,0.133579855131385,0.577766569931319,-5.30807834769412
"5663","SKIV2L",-0.228792370855325,6.4382986486776,-1.50819726739245,0.133608060417796,0.577766569931319,-5.3211235559217
"14630","TPM4",0.314522654406776,9.56321866361111,1.50816059616955,0.133617437268894,0.577766569931319,-5.2974431312823
"11831","B2M",0.411456002245043,11.3631505322156,1.50815330160508,0.13361930255421,0.577766569931319,-5.26689127786625
"4341","LARP7",0.176953107452531,5.51542447568063,1.50808287110492,0.133637313309191,0.577766569931319,-5.31992851337263
"12859","BCAR1",0.266785264736782,6.21343341731739,1.50798627851046,0.133662017419333,0.577766569931319,-5.32612061987008
"10544","ELK3",0.25377161946174,5.91751852764333,1.50796107441657,0.133668464097975,0.577766569931319,-5.34754104076049
"15408","IDH3B",0.164573216243141,6.41285531736386,1.50716161954398,0.133873073997743,0.578504811809393,-5.32997374506158
"14901","HNRNPL",0.182538655905125,8.11341075411895,1.50673208495056,0.133983108708802,0.578834096916714,-5.32221036268038
"3833","SENP2",-0.185038342671318,5.78669686520079,-1.50594183821835,0.134185732304467,0.579563117461456,-5.32006181872941
"8679","BMS1P3",0.831631254557213,-1.61407173510098,1.50572768156969,0.134240684443667,0.57959345640408,-4.50733110946423
"6060","SERINC1",0.305273749812422,8.34344494999827,1.50565042097229,0.134260513661993,0.57959345640408,-5.31696297849367
"16511","CHKB-AS1",-0.644616294852569,-1.31295051698932,-1.50536850337214,0.134332888261797,0.579613575419116,-4.47170290514583
"2204","IGKV1-9",-0.892851395424189,-1.13143568963053,-1.5053132419103,0.134347078695187,0.579613575419116,-4.64526323885727
"11066","MYO16",-1.0764405081612,-1.46055561445005,-1.50513671609735,0.134392416098767,0.579613575419116,-4.50185486108717
"2114","ACTG2",0.763628534839929,3.27354344954021,1.50510449464777,0.134400692873956,0.579613575419116,-5.24288274232167
"7473","KB-431C1.4",0.262701239014297,2.87901924953227,1.50479810936132,0.134479414441583,0.579806910853478,-4.98353221260759
"17031","IDS",0.238811043149743,7.38060437795396,1.50459781552999,0.134530896700299,0.579882736394236,-5.33183805895444
"4703","CTD-2081C10.7",-0.844696744783927,-0.785345035820535,-1.5043524718741,0.134593979250218,0.579983650120193,-4.50180919789575
"13381","GAS2L2",-1.16047220791347,-2.76950006892195,-1.50424308956278,0.134622110978916,0.579983650120193,-4.43410857483791
"11422","CCDC176",-0.341260882834355,2.16807936073464,-1.50393329894967,0.134701810068387,0.580180908018621,-4.84178063314903
"8818","GBF1",0.176592624825426,6.60861741969043,1.50346502875911,0.134822350738881,0.580468392454903,-5.33180927813953
"192","MFAP2",0.562554068457981,4.0201963524912,1.50329406253423,0.134866381316619,0.580468392454903,-5.27902073816087
"15638","OSER1-AS1",0.259095419727062,3.8266853282031,1.50327867460635,0.13487034486838,0.580468392454903,-5.16823121367919
"9136","COPB1",0.293512150212262,7.5342791535327,1.50284481811851,0.134982133056461,0.580803403503507,-5.33141219984869
"14755","CTD-2561J22.5",-0.728465752543531,-0.00983517782448805,-1.50241844381223,0.135092063821937,0.581130255938068,-4.58161907527406
"1024","SEMA6C",-0.405732582724708,3.88515327633294,-1.50203118651077,0.135191969712048,0.581413830526325,-5.15048085639278
"16375","SGSM3",0.225557314570596,6.51397703526539,1.50176374375718,0.135260999111028,0.581449630109158,-5.33330850972237
"8779","ENTPD7",0.305825280170177,3.07027023269738,1.50150362477159,0.135328164561188,0.581449630109158,-5.05373375879782
"7454","KCNS2",-1.1325098386195,-2.11962415925646,-1.50148457908562,0.135333083379377,0.581449630109158,-4.48597492778497
"14401","FUT6",1.0289340351905,1.41845782834036,1.50136955309942,0.13536279343527,0.581449630109158,-4.75389046850582
"3658","TRPC1",0.388243564520664,2.65395252259807,1.50134076874339,0.135370228941126,0.581449630109158,-5.0543142932761
"6925","AHCYL2",-0.324423631799004,5.15869600003722,-1.50118081275164,0.135411554195833,0.58148114186303,-5.31797926391292
"12119","NMB",0.516077296446628,1.74137065431597,1.50037679286315,0.135619424975873,0.582227634250249,-4.83520550499441
"13264","USP32P3",1.0266873462793,-1.60926382434797,1.50000321831558,0.135716093359706,0.582496468940757,-4.47300498222956
"9387","TAF6L",-0.250415466857827,2.88774542127888,-1.49960555892473,0.135819053130111,0.582704781280767,-4.9973529183555
"9405","C11orf84",-0.289815140367025,5.03203425925672,-1.49929185814676,0.135900317779,0.582704781280767,-5.30899423155555
"8921","PSTK",-0.325007393247923,1.71876926104072,-1.49919044501892,0.135926597108918,0.582704781280767,-4.77988994084892
"3076","OXSM",-0.235113322758378,3.82083799316729,-1.49918913923792,0.135926935503671,0.582704781280767,-5.17535581639661
"13567","ITGA2B",-0.810152685012413,0.424372379317478,-1.49915829128539,0.135934929979632,0.582704781280767,-4.60689255128704
"11162","NRL",-0.426941027340153,0.554842594671539,-1.49895900448599,0.135986585470369,0.582780186429628,-4.62096790306156
"64","RER1",0.196077336020728,7.14263488604051,1.49876523926275,0.13603682443504,0.582849484706902,-5.33700379857319
"16242","OSM",0.786773524103982,1.6101257819105,1.49807108351293,0.136216922219383,0.583385561381227,-4.83146232618043
"15253","CTD-3099C6.9",0.49388813789592,1.04973625187273,1.49795308066923,0.136247556378852,0.583385561381227,-4.69325827678111
"16081","AC006547.14",-1.04076854913634,-2.50667821260558,-1.49768003310831,0.136318461557402,0.583385561381227,-4.4511201357674
"16990","RBMX2",-0.302753448848613,5.77931683886488,-1.49759813767764,0.136339733826458,0.583385561381227,-5.32190063269102
"14765","POP4",-0.149612191153709,5.13123481561958,-1.49743274926297,0.136382701218045,0.583385561381227,-5.31555103538352
"2370","C2orf76",-0.244111281480123,3.75036277547995,-1.49727374461247,0.136424020080064,0.583385561381227,-5.18474291701514
"11577","DYNC1H1",0.239838296105598,7.91487868652116,1.49694194991767,0.136510271495628,0.583385561381227,-5.3381595732273
"14491","ICAM5",-0.981135075810397,-0.265039766038872,-1.49669337348383,0.13657491782401,0.583385561381227,-4.56741992152605
"7388","SLC10A5",-0.768587385316936,-0.741862974491191,-1.49666700229916,0.136581777477577,0.583385561381227,-4.51327212881181
"6456","EPDR1",0.40595630324911,3.97410596615286,1.49659905361556,0.136599453477638,0.583385561381227,-5.25221358433321
"15876","OLIG1",-0.950152971512343,-2.57153383732281,-1.49651847863053,0.136620416362784,0.583385561381227,-4.43724661883808
"1647","CAPN9",0.624899407046416,2.53625424611564,1.49643505540727,0.136642122904977,0.583385561381227,-4.93599708354618
"5989","RTN4IP1",0.30072622991289,2.93515611472064,1.49629909235351,0.13667750595768,0.583385561381227,-5.01125177985594
"5372","RUFY1",-0.16065942504481,5.90751039363754,-1.49610917881406,0.136726941048601,0.583385561381227,-5.33815131848764
"4247","HSP90AB3P",0.440317894660465,1.0418753386547,1.49609426071367,0.136730824867216,0.583385561381227,-4.72376045161961
"13424","CTB-58E17.9",-0.997932959389719,-3.08301047110445,-1.49605880168583,0.136740056711521,0.583385561381227,-4.4269164118224
"7326","TTPA",-1.40708637624153,-1.50817161314157,-1.49595506559918,0.136767067443831,0.583385561381227,-4.52782242734853
"15650","TOMM34",0.185481037816941,5.74741413531533,1.4957312290607,0.136825364016415,0.583385561381227,-5.34068068867824
"11370","TMEM229B",0.513249644786859,3.64824622280504,1.49571951767809,0.136828414692482,0.583385561381227,-5.14963270984215
"3308","DNAH1",-0.455130964752325,3.33746375622861,-1.4954358773422,0.13690231581951,0.583385561381227,-5.05405917658488
"10383","PRIM1",0.412587271492197,2.27799612602327,1.49529675062881,0.136938575983852,0.583385561381227,-4.91231804794693
"7239","PPP2CB",0.235190816612504,6.73376029463597,1.49515286210101,0.136976085076618,0.583385561381227,-5.34972421480583
"16580","AP1S2",0.308494734578142,5.06209693214113,1.49515191060785,0.136976333140026,0.583385561381227,-5.33951083506897
"1455","ADORA1",0.698582091439317,2.6374924741638,1.49513650960149,0.136980348379027,0.583385561381227,-4.96172424965277
"9682","CCDC81",0.727264202209739,-0.284125620136598,1.49470645179537,0.137092506979385,0.583610984744152,-4.57484977868256
"10524","UBE2N",-0.206605783064847,6.88505907305811,-1.49408188966676,0.13725551948013,0.583610984744152,-5.34437033400024
"13732","SMG8",-0.245153404328763,4.12753104494552,-1.49384017406822,0.137318648453471,0.583610984744152,-5.23462677075641
"91","ESPN",-0.51313242649961,4.71452100535658,-1.49374904753746,0.137342453880807,0.583610984744152,-5.22486611716803
"9009","TSPAN4",0.288478978520367,5.66748329184556,1.4936950264013,0.137356567602811,0.583610984744152,-5.35156854322407
"4212","HNRNPD",0.213448209684868,7.72602179233691,1.49368446436311,0.137359327204214,0.583610984744152,-5.34515576585641
"4643","SLC1A3",0.451221913558885,3.63288710322809,1.49363563940294,0.13737208452944,0.583610984744152,-5.2129878546253
"1055","S100A8",-0.784447890217629,5.26909983874834,-1.49353551203755,0.137398249390837,0.583610984744152,-5.29325132908004
"1855","AC074117.10",-0.353869943777911,3.51821756560092,-1.493351300424,0.137446396933411,0.583610984744152,-5.10223731055483
"16754","RRAGB",-0.219919189296944,4.14953697213965,-1.4932802564727,0.137464969260872,0.583610984744152,-5.25414122624145
"15064","QPCTL",-0.231318064730992,4.01849799151534,-1.49316758074439,0.137494428985978,0.583610984744152,-5.18395429267393
"1799","C2orf43",0.294786384437863,4.25706905730915,1.493166388461,0.1374947407417,0.583610984744152,-5.24438094358541
"8910","WDR11",0.196378366618209,5.89481239122006,1.49312696957279,0.137505048218611,0.583610984744152,-5.35160328313614
"9285","PTPRJ",0.371145253635061,3.61939262420493,1.49310472522687,0.137510865063343,0.583610984744152,-5.16996491689307
"2921","ANKMY1",-0.257956816810005,4.01777081141084,-1.49267066841867,0.137624408267699,0.583815816765244,-5.20024101817221
"14262","ABCA7",0.360013157127853,4.79629644361149,1.49261531965272,0.137638891979429,0.583815816765244,-5.26833773823095
"15391","ACTG1P3",0.854095344052724,-2.40601609043426,1.49249479467739,0.137670435163099,0.583815816765244,-4.45710945672256
"11994","UACA",0.266133241299535,6.41789180204844,1.49231704898811,0.137716964132917,0.583815816765244,-5.36077620207014
"1407","CFHR1",1.45713016018838,-0.409065558567904,1.49226819738486,0.137729754294162,0.583815816765244,-4.79839670196868
"5375","HMGB3P22",-0.734992572518921,-0.657958127084147,-1.49193510269805,0.137816988672249,0.584040882389109,-4.52873822624004
"15425","SIGLEC1",0.502814375764125,4.62797152309311,1.49167257216551,0.137885773268869,0.584187669411543,-5.28491684165205
"9672","DLG2",0.593704681504359,0.906092778796488,1.49123467509861,0.138000564432575,0.58447857780578,-4.72050708865881
"15400","SIRPB1",0.573857542823034,0.913676599845205,1.49106394588008,0.138045339863952,0.58447857780578,-4.72595267740876
"12798","CHTF8",-0.168216258055757,3.80820387187124,-1.49101976527409,0.1380569285079,0.58447857780578,-5.17610175886275
"6555","SKP1P1",0.468672969966178,-0.149695128350254,1.49054822684742,0.13818066097357,0.584857681329993,-4.57598917008098
"15328","FIZ1",-0.208195142240777,4.84923575042611,-1.4901836398637,0.13827638835833,0.585002891060191,-5.29271601053332
"13730","PRR11",-0.535093941721229,2.37218118168608,-1.4900862067407,0.138301979518025,0.585002891060191,-4.8927867279588
"13582","PLCD3",0.445130520261473,4.68334594006148,1.49002692128131,0.138317552860561,0.585002891060191,-5.30021396448226
"1114","CLK2",-0.255787258044013,6.40341289324697,-1.4898827571625,0.138355428164539,0.585018454038293,-5.3495714852275
"14132","EPG5",0.2061380877282,5.22346821659117,1.48960894188867,0.138427388098513,0.585178096266213,-5.33886273771141
"7445","TSPYL5",0.537851534634097,4.0528681925145,1.48920384494343,0.138533902883878,0.585236890806049,-5.25526695375969
"848","GSTM2",-0.426391988404298,4.49433042587798,-1.48912229320276,0.138555353525131,0.585236890806049,-5.25252673090504
"13725","TEX14",-0.827606909708321,-0.376820299705949,-1.48910165500177,0.138560782422881,0.585236890806049,-4.557405434223
"17048","U82695.10",0.420095191690703,1.76381945124814,1.48896128846419,0.138597710360717,0.585236890806049,-4.77092048636315
"10001","CDCA3",-0.49298579807614,3.07260806217018,-1.48890569481269,0.138612338177818,0.585236890806049,-5.06858494821257
"11182","NOP9",0.198784230183236,4.69056676894021,1.4887170728615,0.138661977389929,0.58530202545939,-5.30707670377126
"10793","DDX51",-0.266038717731035,4.79971781847173,-1.48772945883755,0.138922111360446,0.586114678610054,-5.29694920753322
"9566","MRPL21",0.277660170189163,5.61994454349116,1.48764556317158,0.138944226657366,0.586114678610054,-5.34291160740101
"2191","AC083899.3",0.395702589077355,0.661967712578444,1.48759605160332,0.138957279427308,0.586114678610054,-4.66403434712046
"41","SSU72",0.160258316217741,6.75328380042155,1.4871579830999,0.139072809293529,0.586378433824333,-5.35484505748781
"371","KPNA6",0.188199141152776,6.3588091248346,1.48709903444809,0.139088361261348,0.586378433824333,-5.35765222506689
"613","DIO1",-1.19697434419486,-0.664086564970467,-1.48692845900511,0.139133370483408,0.586423676331645,-4.55616129575648
"11391","SRSF5",0.292350301505451,7.81438388685489,1.48671219973003,0.139190450441986,0.586519760138299,-5.35492382160366
"6731","PDAP1",0.202738166806602,7.25738397595038,1.48626582981999,0.139308323901885,0.586644046750649,-5.35963548064434
"5930","RWDD2A",0.207589652944637,3.85760830647833,1.4862604539461,0.139309743988508,0.586644046750649,-5.18291116008311
"11250","MIS18BP1",0.225447198734027,4.29926826211582,1.48621096488329,0.139322817509229,0.586644046750649,-5.29705350240741
"11585","TRAF3",-0.223746662143471,4.7059238732764,-1.48538090636821,0.139542236198623,0.587381424770776,-5.29211144016285
"1166","LRRC71",-1.08095234623956,-1.75849497102004,-1.48519799997324,0.139590622001886,0.587381424770776,-4.47673298526407
"12522","ARHGAP17",-0.19838990562029,4.56891354083847,-1.48515900445394,0.139600939508883,0.587381424770776,-5.30948302576809
"9584","KRTAP5-10",-0.919408859422006,-2.09222492258254,-1.48471411114074,0.139718692176051,0.587425846440501,-4.47179850717907
"3499","ADPRH",0.258664763559355,3.64362511415785,1.48440524762071,0.139800486390029,0.587425846440501,-5.21874777142785
"6113","PERP",0.385394087629276,7.96028472850103,1.48427488392016,0.13983502088484,0.587425846440501,-5.35679752821446
"14691","PIK3R2",0.285348533676564,6.24090149618842,1.48408343825381,0.139885748549314,0.587425846440501,-5.35786617491583
"14498","PDE4A",-0.37735495691828,4.68214659640137,-1.48397668091048,0.13991404242409,0.587425846440501,-5.29283149695413
"13094","ASGR1",-1.02201522997001,2.83185199286826,-1.48396486012052,0.139917175558881,0.587425846440501,-5.14582787461991
"4889","TTC37",0.278408354424958,6.41996828249396,1.48387603231807,0.139940721370927,0.587425846440501,-5.36579566079462
"4095","CORIN",0.755533991816961,0.316444429223444,1.48385792735708,0.139945520876853,0.587425846440501,-4.66238777545959
"15829","CXADR",-0.561330100425831,5.04401645442881,-1.48383406186327,0.139951847657543,0.587425846440501,-5.27636285683748
"5048","C5orf24",0.191648119588164,6.12367208785631,1.48382269803554,0.139954860304622,0.587425846440501,-5.36267543426208
"15435","SMOX",0.359995885870176,4.14964491748815,1.48353791176025,0.140030376019572,0.587598644332311,-5.25024430097976
"1560","ESRRG",0.81118586313586,1.7003815189567,1.48311625711716,0.14014224275078,0.587680350317021,-4.81005309234934
"3016","PPARG",0.442273279623951,3.51384900649419,1.48309062875802,0.140149044299003,0.587680350317021,-5.21248091524636
"7912","SECISBP2",-0.160726051789199,6.11603799563695,-1.48307542303085,0.140153079890711,0.587680350317021,-5.3583499121718
"4782","NAIP",0.533986686960286,1.3722623197334,1.48294667886121,0.140187252141908,0.587680350317021,-4.71972079075398
"5796","C6orf226",-0.311146660296306,2.53298163959633,-1.48244637051471,0.140320109230234,0.58800792961448,-4.92771373625865
"283","MAN1C1",-0.291504743878746,4.92626769699727,-1.48226790832706,0.140367523600157,0.58800792961448,-5.33782462551496
"3013","TAMM41",-0.190204642923011,3.5389945992317,-1.48207071603,0.140419928715098,0.58800792961448,-5.14438297603562
"1689","CHRM3-AS2",-1.20404598303776,-3.26485723116416,-1.48201664106824,0.140434302137302,0.58800792961448,-4.44612612475362
"5348","RGS14",-0.306260299330882,4.76262563664822,-1.48197879733774,0.140444361888763,0.58800792961448,-5.27616973358878
"4519","PRIMPOL",0.234745081910921,3.01199113762935,1.48187628040993,0.140471616105587,0.58800792961448,-5.07752882908784
"16693","AC115617.2",-0.989827560655335,-2.0649479832004,-1.48152091163263,0.140566123017168,0.588124245378694,-4.47390171034557
"1648","C1orf198",0.282942243244905,6.60989441784733,1.48151326334206,0.140568157549303,0.588124245378694,-5.37190404284499
"11035","FARP1",-0.204613080267383,6.84888878260661,-1.48062844652007,0.140803683290373,0.588556509191603,-5.36134434843189
"420","TEKT2",-0.897678545388164,-0.102237477787202,-1.48061216873386,0.140808019076154,0.588556509191603,-4.57711598293727
"16414","CYP2D7P1",-0.903450174536509,1.1205115861469,-1.48057698866652,0.140817390067953,0.588556509191603,-4.78938776459499
"8549","RTKN2",-0.604098432172211,2.81891453373385,-1.48053181997293,0.140829422462134,0.588556509191603,-5.03244003124486
"7426","PDP1",-0.34852399038401,4.68931788822016,-1.48040704209886,0.140862665929204,0.588556509191603,-5.30983314728878
"10838","NUPL1",0.211093261712889,6.14291024285393,1.48034991497242,0.140877887838416,0.588556509191603,-5.36439491607896
"8068","GSN",0.371740845565872,8.61851843560311,1.48021129290985,0.140914829934689,0.588567116826823,-5.34851507155736
"1629","TRIM11",-0.268012969982054,5.61324606763905,-1.47994403354727,0.140986074467788,0.588720957284578,-5.34441733688838
"1153","HAPLN2",0.92706075584516,-2.48456953151332,1.47956377640277,0.141087489529305,0.589000676151133,-4.47999026172255
"10183","CNTN1",0.729716975447754,1.56250647968068,1.47915013448183,0.141197872656648,0.589317688560608,-4.96334192501845
"8128","LCN2",0.935142046048327,4.36340376142864,1.47881226592883,0.141288084886342,0.589343056468466,-5.24999220657911
"4646","CTD-2124B8.2",-0.525070292685656,0.339497174843795,-1.47871645503927,0.141313674910595,0.589343056468466,-4.61776560972604
"10145","TM7SF3",0.275506356650036,6.00129358165985,1.47869178479258,0.141320264641834,0.589343056468466,-5.3734328043466
"8768","ZFYVE27",-0.20316780557217,5.86551096910819,-1.47859841252712,0.141345207700777,0.589343056468466,-5.34968335011087
"16164","AP000350.5",0.927566265501642,-1.74358177439039,1.47848244078225,0.141376192643593,0.589343056468466,-4.48819659429252
"13749","TBX2",-0.528636690631732,4.45163520037929,-1.47820952641625,0.141449129792164,0.589374315809874,-5.23680622622812
"16444","KIAA1644",0.733996861423606,0.23162661050379,1.47819657503496,0.141452591811745,0.589374315809874,-4.70230758882554
"15801","ZBTB46",-0.325134824363475,4.3513047368655,-1.47798439421119,0.141509319000577,0.589443672239803,-5.25630271505696
"12986","CRK",-0.199827002176223,6.73670641858476,-1.47787659495789,0.141538146221716,0.589443672239803,-5.36598544231956
"9712","FAM76B",-0.201802542593697,4.17462115196539,-1.47757732438824,0.141618199782426,0.589548551160078,-5.26749748956327
"14214","MBP",-0.33514130214991,4.77215073115532,-1.47749890030856,0.141639183687762,0.589548551160078,-5.32254922947395
"12979","GEMIN4",-0.18959342396982,3.98386290788058,-1.47739603449083,0.141666711118721,0.589548551160078,-5.23868464105794
"11939","CSNK1G1",-0.186356527642777,4.81811229709015,-1.47690417078571,0.141798393806501,0.589953045049031,-5.32481202747899
"12104","HOMER2",-0.476237386905662,4.16338583884634,-1.47638781938493,0.141936734546331,0.590335697985928,-5.25813008071714
"7316","NSMAF",0.21621440329666,5.01331537504988,1.47616671960298,0.141996003552381,0.590335697985928,-5.34904781566659
"1857","SNX17",0.174378413730304,6.94202763340972,1.47608237525603,0.142018618337266,0.590335697985928,-5.37135478233678
"12605","PRR14",-0.227657618421288,6.0631872781084,-1.4760459259608,0.142028392150461,0.590335697985928,-5.36273471331151
"186","CROCCP2",-0.355240755980264,4.66311585504621,-1.47566810446826,0.142129735045564,0.59061343384977,-5.29626305438713
"1668","TARBP1",-0.276975533380833,5.87069156735593,-1.47525844213369,0.142239681965671,0.590841292538487,-5.36665509251943
"6389","CTD-2227E11.1",-0.727162716300185,0.445068149032475,-1.4749971987657,0.142309830010573,0.590841292538487,-4.63454449567167
"1891","EHD3",0.314007645961244,4.01458628443959,1.47495192384957,0.142321989780848,0.590841292538487,-5.25355543073356
"11334","SLC38A6",-0.247960090152713,3.5904580787965,-1.47490025314551,0.142335868292841,0.590841292538487,-5.15639556762329
"14295","ATP8B3",-0.632979882612798,1.62703563182933,-1.47482066062304,0.142357248529556,0.590841292538487,-4.74971263576205
"7071","PAXIP1",-0.271105128961139,3.85495458563162,-1.47449189704499,0.142445587778579,0.591064544194987,-5.23876036578852
"16407","NAGA",0.21258567047432,5.3895611733389,1.47391623277533,0.1426003719756,0.591235319957522,-5.37209074687464
"13979","NOTUM",-1.10811126201871,-1.8824362367545,-1.47389268102973,0.142606707327764,0.591235319957522,-4.50658165447476
"10724","TMEM120B",-0.280794991346131,4.37689486644579,-1.47387447932615,0.142611603683431,0.591235319957522,-5.25637074994663
"10783","RIMBP2",1.24966831208193,-1.98345105749349,1.47382475504463,0.14262498044568,0.591235319957522,-4.52016287749145
"9765","SIK2",0.31786475269695,5.76864442381847,1.47319285254579,0.142795058789046,0.591665764041286,-5.37662665654972
"4939","REEP5",0.254441046681452,8.25721302674685,1.47305046735713,0.142833403861252,0.591665764041286,-5.36934028114417
"6293","AC093620.5",0.762218384816094,-1.88306928889677,1.47277249470075,0.142908286345841,0.591665764041286,-4.48756449387094
"6644","PTPN12",0.204212983419296,6.9994876415349,1.47247457402713,0.142988576366479,0.591665764041286,-5.38570754951994
"1661","MAP10",0.464439698433411,1.9469548386883,1.47245160973743,0.142994766724412,0.591665764041286,-4.8464439143932
"5235","SLC36A1",0.319628521600574,4.02296036138472,1.47243803011279,0.14299842740726,0.591665764041286,-5.26080661473067
"348","YTHDF2",-0.150107791425603,6.62482129893629,-1.47233475776226,0.143026269089679,0.591665764041286,-5.37449988788686
"15009","PHLDB3",-0.256704428203961,4.05151648064104,-1.47219984062213,0.143062648370373,0.591665764041286,-5.22013915367955
"14400","NRTN",-0.997160973188174,-0.636680267508423,-1.47215773907394,0.143074002169429,0.591665764041286,-4.55023133496502
"2824","SGPP2",0.845523872775783,1.01550737913555,1.47214468730434,0.143077522067049,0.591665764041286,-4.71729965701133
"42","AL645728.1",0.922520322819895,-2.52561297847214,1.47187276910135,0.143150870241688,0.591665764041286,-4.47200490855023
"584","CDKN2C",0.333736370387916,3.59266747238368,1.47178521020249,0.143174494889059,0.591665764041286,-5.24502992207106
"16777","YIPF6",0.217812635692998,6.60496495765757,1.47177069551265,0.143178411452591,0.591665764041286,-5.37886127891159
"7638","VPS28",-0.188873762697449,7.60491793316734,-1.47131068839305,0.143302580243705,0.592023285312145,-5.37621247953363
"4248","SPP1",0.871218667821171,7.16271344833716,1.4711020970979,0.143358912359207,0.592023285312145,-5.38488416170614
"15271","CNOT3",0.179799903927607,5.52304722804618,1.47095137139921,0.143399627982786,0.592023285312145,-5.37221440866733
"5823","MAD2L1BP",-0.190709815173337,4.60750796656438,-1.47093563538165,0.143403879279142,0.592023285312145,-5.31299750116394
"6143","SAMD5",-0.553256637914451,1.7561825875251,-1.47080952198173,0.143437954034302,0.592023285312145,-4.92126431448968
"13640","HOXB-AS3",0.870317866005489,1.5487877433877,1.47052634212002,0.143514489652513,0.59213822725522,-4.72462214911422
"8272","CLIC3",0.729254440636705,1.82584469885458,1.4703669514464,0.143557582419294,0.59213822725522,-4.85715268087506
"9123","CSNK2A3",0.753586158936614,-2.9131672435124,1.47017630673502,0.143609138173248,0.59213822725522,-4.46798324276205
"4096","NFXL1",0.224754091239539,3.60330283403322,1.47009922719201,0.143629986745994,0.59213822725522,-5.19716448173813
"9555","UNC93B1",0.263755920372826,5.44172706848272,1.46995334443938,0.143669451716219,0.59213822725522,-5.35909877063887
"12463","CCP110",-0.239437644899521,5.65153995449119,-1.46984554356412,0.143698619972988,0.59213822725522,-5.36568274758578
"8418","OTUD1",-0.279971229993695,4.4838618556977,-1.46981056579091,0.143708085080879,0.59213822725522,-5.3158312365368
"7997","FKTN",-0.205792866988623,4.59972381117256,-1.46957127840047,0.143772850039311,0.592155478122662,-5.32561203079593
"16632","PRRG1",0.238264300811901,4.08277412199751,1.46928123250224,0.143851383481698,0.592155478122662,-5.29730313759149
"3453","BBX",0.264409622994415,6.14084196542061,1.46923771267319,0.143863169868872,0.592155478122662,-5.39047357736842
"10256","FAM186A",-0.838267480806447,-0.899772608797723,-1.46919011910564,0.143876060394601,0.592155478122662,-4.5360634432115
"12409","CIITA",0.436710560820858,3.38347063476341,1.4690166750822,0.143923044578654,0.592155478122662,-5.15769953864743
"4334","ENPEP",0.436521723493259,4.63243541251623,1.46890986367148,0.143951984591549,0.592155478122662,-5.34982055823362
"16624","FTLP2",-0.723173658659775,-2.66463045144464,-1.46880079598014,0.143981540582465,0.592155478122662,-4.47223196919653
"16252","TCN2",0.335374334401028,4.75748908867399,1.46875296113233,0.143994504715038,0.592155478122662,-5.36092091029084
